game_id|final_score
57104|360
57105|526
57106|628
57107|485
57108|705
57109|400
57110|400
57111|620
57112|447
57113|446
57114|841
57115|718
57116|583
57117|493
57118|566
57119|440
57120|360
57121|1007
57122|487
57123|661
57124|400
57125|799
57126|400
57127|440
57128|1682
57129|910
57130|974
57131|566
57132|407
57133|400
57134|1302
57135|669
57136|578
57137|480
57138|1398
57139|445
57140|709
57141|812
57142|564
57143|646
57144|440
57145|545
57146|802
57147|360
57148|758
57149|893
57150|584
57151|707
57152|405
57153|843
57154|653
57155|631
57156|798
57157|1504
57158|360
57159|618
57160|1161
57161|360
57162|1159
57163|1071
57164|943
57165|700
57166|440
57167|440
57168|867
57169|571
57170|662
57171|601
57172|666
57173|360
57174|805
57175|400
57176|918
57177|850
57178|360
57179|540
57180|440
57181|532
57182|486
57183|1029
57184|400
57185|802
57186|440
57187|659
57188|486
57189|527
57190|579
57191|933
57192|889
57193|526
57194|835
57195|1339
57196|962
57197|400
57198|1045
57199|528
57200|446
57201|1334
57202|658
57203|320
57204|1448
57205|969
57206|526
57207|1686
57208|693
57209|955
57210|440
57211|540
57212|486
57213|1636
57214|537
57215|530
57216|451
57217|526
57218|360
57219|882
57220|535
57221|723
57222|618
57223|1084
57224|1655
57225|733
57226|440
57227|440
57228|626
57229|487
57230|445
57231|1337
57232|485
57233|360
57234|360
57235|834
57236|825
57237|406
57238|1225
57239|405
57240|707
57241|1154
57242|488
57243|526
57244|803
57245|577
57246|625
57247|446
57248|440
57249|487
57250|566
57251|719
57252|573
57253|440
57254|543
57255|533
57256|990
57257|536
57258|799
57259|492
57260|405
57261|738
57262|1289
57263|1548
57264|485
57265|520
57266|480
57267|440
57268|1419
57269|400
57270|625
57271|751
57272|2649
57273|649
57274|573
57275|440
57276|926
57277|1802
57278|1022
57279|480
57280|528
57281|741
57282|993
57283|1189
57284|707
57285|1010
57286|320
57287|400
57288|793
57289|526
57290|486
57291|676
57292|447
57293|486
57294|763
57295|920
57296|714
57297|760
57298|492
57299|1049
57300|1022
57301|487
57302|719
57303|491
57304|1421
57305|400
57306|942
57307|527
57308|445
57309|573
57310|400
57311|485
57312|360
57313|360
57314|1419
57315|360
57316|786
57317|646
57318|575
57319|486
57320|360
57321|1018
57322|654
57323|965
57324|625
57325|581
57326|657
57327|440
57328|446
57329|613
57330|621
57331|400
57332|808
57333|445
57334|320
57335|995
57336|493
57337|931
57338|936
57339|1389
57340|400
57341|795
57342|526
57343|655
57344|757
57345|360
57346|929
57347|626
57348|899
57349|758
57350|527
57351|1027
57352|503
57353|1060
57354|844
57355|798
57356|566
57357|804
57358|446
57359|320
57360|360
57361|661
57362|400
57363|768
57364|738
57365|655
57366|1034
57367|568
57368|1917
57369|946
57370|613
57371|280
57372|447
57373|708
57374|400
57375|529
57376|400
57377|1375
57378|665
57379|1143
57380|737
57381|486
57382|360
57383|400
57384|573
57385|533
57386|749
57387|710
57388|440
57389|440
57390|488
57391|520
57392|440
57393|1362
57394|440
57395|694
57396|320
57397|405
57398|1473
57399|440
57400|440
57401|714
57402|693
57403|440
57404|1258
57405|668
57406|575
57407|1102
57408|1360
57409|844
57410|360
57411|724
57412|608
57413|360
57414|664
57415|805
57416|938
57417|1000
57418|1160
57419|1089
57420|748
57421|714
57422|625
57423|400
57424|1071
57425|407
57426|801
57427|608
57428|631
57429|1549
57430|480
57431|440
57432|447
57433|837
57434|1088
57435|616
57436|662
57437|625
57438|583
57439|776
57440|360
57441|794
57442|447
57443|570
57444|981
57445|445
57446|681
57447|360
57448|705
57449|534
57450|360
57451|486
57452|1085
57453|622
57454|3295
57455|745
57456|360
57457|790
57458|320
57459|573
57460|850
57461|787
57462|440
57463|936
57464|1410
57465|532
57466|1396
57467|560
57468|495
57469|528
57470|614
57471|1090
57472|320
57473|661
57474|548
57475|897
57476|447
57477|360
57478|691
57479|1185
57480|487
57481|641
57482|625
57483|480
57484|533
57485|400
57486|447
57487|534
57488|486
57489|1339
57490|575
57491|1336
57492|835
57493|447
57494|991
57495|583
57496|756
57497|448
57498|914
57499|488
57500|891
57501|407
57502|400
57503|660
57504|1021
57505|535
57506|400
57507|480
57508|970
57509|400
57510|713
57511|974
57512|722
57513|405
57514|661
57515|578
57516|614
57517|616
57518|755
57519|533
57520|909
57521|1118
57522|485
57523|445
57524|584
57525|360
57526|846
57527|737
57528|531
57529|653
57530|1109
57531|1334
57532|1025
57533|446
57534|801
57535|813
57536|526
57537|445
57538|708
57539|893
57540|624
57541|1160
57542|407
57543|661
57544|400
57545|707
57546|845
57547|675
57548|440
57549|755
57550|1008
57551|708
57552|533
57553|1300
57554|488
57555|400
57556|689
57557|520
57558|535
57559|719
57560|448
57561|661
57562|1512
57563|751
57564|756
57565|440
57566|1071
57567|1011
57568|1661
57569|897
57570|447
57571|1000
57572|967
57573|533
57574|618
57575|1248
57576|970
57577|750
57578|536
57579|446
57580|400
57581|1457
57582|1293
57583|446
57584|786
57585|855
57586|612
57587|619
57588|492
57589|539
57590|709
57591|1075
57592|796
57593|1515
57594|715
57595|1773
57596|979
57597|752
57598|480
57599|639
57600|1607
57601|1371
57602|718
57603|662
57604|487
57605|1570
57606|876
57607|701
57608|440
57609|527
57610|571
57611|743
57612|668
57613|534
57614|868
57615|491
57616|447
57617|538
57618|572
57619|485
57620|640
57621|619
57622|1071
57623|1215
57624|486
57625|1104
57626|573
57627|567
57628|802
57629|629
57630|741
57631|400
57632|405
57633|1486
57634|400
57635|320
57636|485
57637|622
57638|583
57639|574
57640|546
57641|400
57642|499
57643|796
57644|1101
57645|531
57646|448
57647|446
57648|972
57649|613
57650|918
57651|533
57652|440
57653|280
57654|360
57655|924
57656|480
57657|446
57658|587
57659|745
57660|662
57661|712
57662|1957
57663|624
57664|486
57665|480
57666|748
57667|440
57668|534
57669|729
57670|539
57671|880
57672|400
57673|1444
57674|1433
57675|1201
57676|885
57677|320
57678|759
57679|699
57680|533
57681|1342
57682|1768
57683|831
57684|400
57685|1075
57686|968
57687|360
57688|486
57689|756
57690|2247
57691|741
57692|589
57693|876
57694|580
57695|1039
57696|1261
57697|875
57698|400
57699|669
57700|440
57701|659
57702|529
57703|400
57704|451
57705|526
57706|1345
57707|934
57708|967
57709|320
57710|707
57711|360
57712|280
57713|618
57714|368
57715|447
57716|613
57717|567
57718|440
57719|360
57720|400
57721|408
57722|1527
57723|400
57724|537
57725|440
57726|533
57727|486
57728|670
57729|620
57730|447
57731|487
57732|660
57733|588
57734|445
57735|406
57736|1533
57737|487
57738|1150
57739|529
57740|1692
57741|675
57742|1071
57743|909
57744|901
57745|927
57746|877
57747|856
57748|480
57749|533
57750|682
57751|1226
57752|1524
57753|400
57754|400
57755|445
57756|1033
57757|501
57758|440
57759|572
57760|480
57761|832
57762|1040
57763|795
57764|795
57765|487
57766|573
57767|360
57768|447
57769|574
57770|1233
57771|400
57772|400
57773|717
57774|890
57775|493
57776|360
57777|320
57778|360
57779|796
57780|1231
57781|400
57782|616
57783|447
57784|575
57785|825
57786|400
57787|706
57788|573
57789|669
57790|400
57791|584
57792|1205
57793|842
57794|935
57795|701
57796|2419
57797|755
57798|520
57799|453
57800|670
57801|400
57802|400
57803|837
57804|1215
57805|530
57806|702
57807|400
57808|868
57809|360
57810|480
57811|613
57812|446
57813|537
57814|320
57815|320
57816|878
57817|1651
57818|1258
57819|922
57820|933
57821|360
57822|574
57823|527
57824|491
57825|621
57826|487
57827|400
57828|495
57829|440
57830|919
57831|710
57832|407
57833|1158
57834|994
57835|1221
57836|360
57837|615
57838|1211
57839|487
57840|1127
57841|320
57842|573
57843|756
57844|360
57845|893
57846|1408
57847|820
57848|440
57849|532
57850|1024
57851|1541
57852|796
57853|629
57854|1274
57855|487
57856|748
57857|843
57858|400
57859|658
57860|866
57861|448
57862|713
57863|572
57864|570
57865|593
57866|400
57867|1567
57868|440
57869|797
57870|360
57871|360
57872|406
57873|616
57874|528
57875|575
57876|533
57877|486
57878|407
57879|572
57880|846
57881|1353
57882|1872
57883|966
57884|574
57885|754
57886|573
57887|573
57888|625
57889|575
57890|446
57891|400
57892|964
57893|400
57894|440
57895|445
57896|486
57897|487
57898|1071
57899|360
57900|491
57901|997
57902|854
57903|446
57904|843
57905|748
57906|582
57907|1065
57908|280
57909|660
57910|448
57911|487
57912|633
57913|1019
57914|1003
57915|440
57916|360
57917|407
57918|1352
57919|1223
57920|526
57921|400
57922|360
57923|440
57924|588
57925|699
57926|873
57927|613
57928|320
57929|891
57930|446
57931|1188
57932|1415
57933|935
57934|1002
57935|440
57936|360
57937|360
57938|407
57939|542
57940|527
57941|1214
57942|360
57943|360
57944|400
57945|360
57946|406
57947|856
57948|567
57949|400
57950|725
57951|666
57952|360
57953|848
57954|633
57955|732
57956|611
57957|1107
57958|446
57959|802
57960|1763
57961|491
57962|360
57963|1085
57964|1434
57965|529
57966|400
57967|447
57968|1539
57969|486
57970|486
57971|532
57972|533
57973|666
57974|440
57975|981
57976|487
57977|802
57978|572
57979|1146
57980|669
57981|622
57982|620
57983|487
57984|665
57985|360
57986|400
57987|796
57988|489
57989|802
57990|1439
57991|744
57992|446
57993|547
57994|487
57995|1562
57996|586
57997|360
57998|447
57999|870
58000|568
58001|445
58002|537
58003|1094
58004|834
58005|834
58006|534
58007|1442
58008|489
58009|320
58010|486
58011|440
58012|661
58013|537
58014|614
58015|708
58016|618
58017|637
58018|625
58019|485
58020|1285
58021|929
58022|447
58023|711
58024|953
58025|1324
58026|487
58027|447
58028|802
58029|1365
58030|320
58031|624
58032|613
58033|762
58034|1103
58035|803
58036|1279
58037|400
58038|1990
58039|487
58040|446
58041|935
58042|493
58043|400
58044|712
58045|360
58046|448
58047|320
58048|1015
58049|488
58050|440
58051|360
58052|527
58053|1286
58054|763
58055|901
58056|501
58057|1268
58058|440
58059|1157
58060|1181
58061|724
58062|579
58063|853
58064|533
58065|486
58066|400
58067|532
58068|803
58069|861
58070|360
58071|796
58072|537
58073|1028
58074|651
58075|786
58076|917
58077|598
58078|1044
58079|659
58080|1327
58081|406
58082|622
58083|785
58084|982
58085|708
58086|360
58087|446
58088|842
58089|799
58090|790
58091|579
58092|445
58093|1077
58094|488
58095|486
58096|1854
58097|1572
58098|711
58099|360
58100|533
58101|1232
58102|487
58103|574
58104|440
58105|1066
58106|400
58107|828
58108|908
58109|445
58110|922
58111|486
58112|761
58113|400
58114|617
58115|577
58116|1123
58117|934
58118|617
58119|1562
58120|487
58121|480
58122|491
58123|575
58124|533
58125|2073
58126|527
58127|1140
58128|1359
58129|976
58130|537
58131|400
58132|807
58133|791
58134|842
58135|1288
58136|1398
58137|527
58138|760
58139|360
58140|1363
58141|400
58142|400
58143|606
58144|528
58145|446
58146|400
58147|1015
58148|757
58149|400
58150|542
58151|491
58152|718
58153|1319
58154|400
58155|320
58156|527
58157|445
58158|1198
58159|400
58160|798
58161|1033
58162|1307
58163|488
58164|632
58165|977
58166|1460
58167|718
58168|1656
58169|440
58170|400
58171|544
58172|360
58173|487
58174|1031
58175|400
58176|664
58177|880
58178|446
58179|922
58180|1106
58181|480
58182|613
58183|1034
58184|527
58185|712
58186|1120
58187|1384
58188|680
58189|1113
58190|1247
58191|447
58192|320
58193|1452
58194|450
58195|400
58196|1291
58197|699
58198|1207
58199|802
58200|651
58201|486
58202|576
58203|577
58204|680
58205|440
58206|872
58207|1335
58208|440
58209|1577
58210|446
58211|400
58212|534
58213|771
58214|1094
58215|360
58216|526
58217|1496
58218|932
58219|448
58220|446
58221|1946
58222|487
58223|842
58224|440
58225|572
58226|725
58227|1084
58228|1296
58229|1270
58230|1448
58231|408
58232|710
58233|641
58234|634
58235|1285
58236|760
58237|574
58238|666
58239|669
58240|745
58241|840
58242|320
58243|674
58244|618
58245|449
58246|613
58247|488
58248|641
58249|360
58250|848
58251|446
58252|573
58253|320
58254|1375
58255|571
58256|587
58257|716
58258|852
58259|400
58260|888
58261|850
58262|440
58263|360
58264|360
58265|440
58266|535
58267|501
58268|447
58269|864
58270|320
58271|487
58272|791
58273|586
58274|534
58275|1408
58276|1204
58277|400
58278|1603
58279|493
58280|1410
58281|534
58282|360
58283|447
58284|659
58285|1102
58286|485
58287|525
58288|617
58289|994
58290|1038
58291|1389
58292|971
58293|533
58294|572
58295|447
58296|400
58297|1095
58298|486
58299|527
58300|660
58301|1445
58302|702
58303|320
58304|1057
58305|485
58306|488
58307|574
58308|659
58309|843
58310|1124
58311|653
58312|446
58313|860
58314|1226
58315|792
58316|624
58317|480
58318|579
58319|1621
58320|400
58321|533
58322|620
58323|632
58324|704
58325|400
58326|546
58327|839
58328|1413
58329|703
58330|480
58331|360
58332|798
58333|1102
58334|573
58335|1152
58336|747
58337|1661
58338|976
58339|360
58340|486
58341|320
58342|537
58343|526
58344|360
58345|718
58346|881
58347|972
58348|1807
58349|1088
58350|360
58351|534
58352|440
58353|804
58354|926
58355|501
58356|884
58357|671
58358|445
58359|587
58360|445
58361|461
58362|1194
58363|796
58364|446
58365|573
58366|1340
58367|572
58368|1223
58369|656
58370|613
58371|981
58372|668
58373|493
58374|446
58375|1096
58376|1347
58377|400
58378|804
58379|495
58380|654
58381|836
58382|400
58383|796
58384|485
58385|485
58386|540
58387|1233
58388|895
58389|400
58390|936
58391|1320
58392|974
58393|999
58394|360
58395|675
58396|531
58397|620
58398|762
58399|400
58400|1048
58401|1159
58402|1245
58403|677
58404|805
58405|360
58406|489
58407|705
58408|776
58409|624
58410|1338
58411|792
58412|579
58413|748
58414|447
58415|1556
58416|360
58417|1101
58418|440
58419|360
58420|774
58421|360
58422|832
58423|360
58424|535
58425|1098
58426|1179
58427|488
58428|480
58429|626
58430|644
58431|528
58432|805
58433|584
58434|944
58435|757
58436|400
58437|1192
58438|625
58439|400
58440|580
58441|1244
58442|580
58443|446
58444|664
58445|532
58446|1461
58447|447
58448|573
58449|703
58450|660
58451|781
58452|1105
58453|320
58454|798
58455|664
58456|1108
58457|485
58458|1518
58459|970
58460|400
58461|1178
58462|360
58463|585
58464|655
58465|1129
58466|400
58467|533
58468|765
58469|447
58470|487
58471|531
58472|1174
58473|447
58474|1068
58475|950
58476|447
58477|840
58478|612
58479|793
58480|1016
58481|480
58482|951
58483|831
58484|1483
58485|671
58486|527
58487|487
58488|703
58489|618
58490|440
58491|895
58492|1286
58493|400
58494|527
58495|662
58496|447
58497|898
58498|486
58499|1240
58500|360
58501|574
58502|440
58503|1313
58504|660
58505|491
58506|1484
58507|539
58508|581
58509|714
58510|446
58511|888
58512|537
58513|527
58514|527
58515|581
58516|565
58517|804
58518|683
58519|759
58520|487
58521|969
58522|1434
58523|847
58524|1184
58525|1768
58526|520
58527|573
58528|710
58529|400
58530|405
58531|1256
58532|1194
58533|632
58534|575
58535|1014
58536|445
58537|575
58538|573
58539|884
58540|400
58541|890
58542|574
58543|664
58544|808
58545|1027
58546|526
58547|698
58548|360
58549|663
58550|619
58551|885
58552|574
58553|440
58554|405
58555|1414
58556|651
58557|487
58558|400
58559|1753
58560|447
58561|495
58562|494
58563|927
58564|526
58565|525
58566|669
58567|790
58568|616
58569|400
58570|1238
58571|1058
58572|445
58573|565
58574|1454
58575|360
58576|716
58577|400
58578|855
58579|613
58580|1654
58581|731
58582|360
58583|1007
58584|659
58585|526
58586|615
58587|658
58588|575
58589|488
58590|447
58591|1191
58592|968
58593|1022
58594|851
58595|529
58596|400
58597|670
58598|360
58599|799
58600|913
58601|1262
58602|440
58603|1159
58604|448
58605|360
58606|667
58607|625
58608|360
58609|487
58610|1192
58611|480
58612|775
58613|619
58614|446
58615|741
58616|1529
58617|671
58618|886
58619|360
58620|400
58621|1082
58622|619
58623|782
58624|581
58625|448
58626|487
58627|537
58628|713
58629|975
58630|667
58631|1276
58632|485
58633|685
58634|583
58635|360
58636|1356
58637|576
58638|660
58639|446
58640|901
58641|627
58642|611
58643|745
58644|527
58645|751
58646|672
58647|677
58648|447
58649|844
58650|661
58651|1747
58652|1038
58653|698
58654|613
58655|750
58656|882
58657|1640
58658|935
58659|1245
58660|1302
58661|535
58662|628
58663|852
58664|1302
58665|1013
58666|673
58667|621
58668|856
58669|528
58670|1758
58671|446
58672|804
58673|745
58674|446
58675|440
58676|699
58677|1334
58678|1242
58679|1434
58680|534
58681|400
58682|686
58683|406
58684|360
58685|1165
58686|360
58687|1387
58688|751
58689|360
58690|280
58691|2567
58692|751
58693|405
58694|480
58695|1164
58696|400
58697|488
58698|400
58699|1499
58700|486
58701|440
58702|400
58703|487
58704|573
58705|360
58706|1290
58707|753
58708|520
58709|488
58710|1293
58711|1069
58712|1640
58713|583
58714|584
58715|759
58716|400
58717|320
58718|801
58719|406
58720|697
58721|320
58722|672
58723|498
58724|535
58725|673
58726|535
58727|735
58728|400
58729|754
58730|480
58731|440
58732|1128
58733|1369
58734|360
58735|488
58736|622
58737|400
58738|480
58739|405
58740|759
58741|1531
58742|571
58743|805
58744|581
58745|673
58746|486
58747|448
58748|621
58749|488
58750|810
58751|400
58752|446
58753|448
58754|830
58755|1204
58756|406
58757|440
58758|1286
58759|889
58760|581
58761|360
58762|533
58763|583
58764|622
58765|1266
58766|1809
58767|543
58768|1178
58769|659
58770|702
58771|447
58772|533
58773|732
58774|485
58775|889
58776|566
58777|407
58778|946
58779|750
58780|980
58781|1425
58782|440
58783|531
58784|707
58785|580
58786|1018
58787|360
58788|568
58789|491
58790|540
58791|320
58792|360
58793|406
58794|400
58795|622
58796|678
58797|400
58798|668
58799|400
58800|1075
58801|643
58802|575
58803|820
58804|621
58805|531
58806|488
58807|659
58808|1189
58809|815
58810|981
58811|447
58812|446
58813|619
58814|532
58815|1305
58816|360
58817|1226
58818|320
58819|1198
58820|400
58821|969
58822|659
58823|967
58824|487
58825|400
58826|400
58827|405
58828|1274
58829|620
58830|440
58831|678
58832|620
58833|544
58834|1236
58835|982
58836|500
58837|440
58838|755
58839|320
58840|486
58841|499
58842|769
58843|400
58844|850
58845|777
58846|836
58847|365
58848|487
58849|451
58850|1311
58851|1717
58852|709
58853|706
58854|573
58855|675
58856|360
58857|567
58858|2193
58859|400
58860|691
58861|1020
58862|407
58863|620
58864|619
58865|533
58866|360
58867|945
58868|1041
58869|687
58870|530
58871|533
58872|925
58873|360
58874|400
58875|752
58876|407
58877|400
58878|941
58879|541
58880|487
58881|1093
58882|400
58883|495
58884|708
58885|1182
58886|400
58887|400
58888|809
58889|400
58890|440
58891|880
58892|534
58893|440
58894|626
58895|360
58896|968
58897|720
58898|982
58899|1124
58900|447
58901|360
58902|539
58903|799
58904|661
58905|360
58906|487
58907|838
58908|1412
58909|488
58910|533
58911|663
58912|400
58913|360
58914|1066
58915|579
58916|532
58917|623
58918|488
58919|1480
58920|897
58921|752
58922|448
58923|585
58924|651
58925|493
58926|926
58927|1245
58928|1110
58929|451
58930|629
58931|668
58932|575
58933|930
58934|445
58935|979
58936|532
58937|445
58938|408
58939|981
58940|1066
58941|743
58942|1023
58943|487
58944|406
58945|623
58946|440
58947|665
58948|626
58949|1436
58950|716
58951|400
58952|487
58953|565
58954|709
58955|625
58956|440
58957|440
58958|746
58959|827
58960|616
58961|500
58962|933
58963|841
58964|933
58965|1203
58966|400
58967|1866
58968|446
58969|360
58970|480
58971|672
58972|1737
58973|662
58974|579
58975|583
58976|320
58977|320
58978|486
58979|657
58980|1145
58981|665
58982|1662
58983|666
58984|446
58985|798
58986|360
58987|798
58988|792
58989|983
58990|578
58991|624
58992|676
58993|880
58994|406
58995|1064
58996|480
58997|445
58998|670
58999|1447
59000|625
59001|1121
59002|500
59003|525
59004|1112
59005|1109
59006|491
59007|755
59008|487
59009|715
59010|699
59011|532
59012|320
59013|582
59014|1403
59015|743
59016|1164
59017|533
59018|1375
59019|747
59020|445
59021|1562
59022|707
59023|701
59024|1276
59025|626
59026|574
59027|533
59028|446
59029|446
59030|625
59031|1270
59032|970
59033|360
59034|584
59035|626
59036|526
59037|705
59038|1066
59039|400
59040|440
59041|1192
59042|987
59043|903
59044|440
59045|320
59046|669
59047|650
59048|447
59049|406
59050|360
59051|1185
59052|447
59053|485
59054|615
59055|448
59056|445
59057|1255
59058|1156
59059|488
59060|573
59061|1006
59062|440
59063|851
59064|1184
59065|400
59066|2770
59067|990
59068|710
59069|672
59070|775
59071|533
59072|1421
59073|488
59074|625
59075|586
59076|847
59077|320
59078|741
59079|880
59080|852
59081|991
59082|485
59083|532
59084|796
59085|791
59086|708
59087|924
59088|900
59089|700
59090|1202
59091|676
59092|408
59093|791
59094|446
59095|320
59096|366
59097|480
59098|447
59099|440
59100|857
59101|1078
59102|976
59103|660
59104|489
59105|487
59106|1279
59107|1567
59108|534
59109|920
59110|400
59111|1727
59112|531
59113|446
59114|400
59115|712
59116|568
59117|702
59118|965
59119|670
59120|727
59121|480
59122|1496
59123|446
59124|440
59125|446
59126|320
59127|641
59128|572
59129|440
59130|673
59131|446
59132|620
59133|2040
59134|922
59135|1815
59136|1193
59137|491
59138|579
59139|931
59140|784
59141|446
59142|687
59143|447
59144|729
59145|793
59146|400
59147|410
59148|1227
59149|486
59150|746
59151|719
59152|488
59153|400
59154|974
59155|718
59156|487
59157|451
59158|360
59159|455
59160|487
59161|723
59162|400
59163|1334
59164|400
59165|1422
59166|575
59167|445
59168|1076
59169|446
59170|1201
59171|400
59172|1525
59173|400
59174|480
59175|360
59176|447
59177|580
59178|620
59179|1130
59180|709
59181|580
59182|1136
59183|360
59184|492
59185|669
59186|861
59187|527
59188|867
59189|366
59190|520
59191|536
59192|713
59193|440
59194|360
59195|1414
59196|613
59197|440
59198|485
59199|1175
59200|400
59201|696
59202|731
59203|1337
59204|716
59205|1018
59206|748
59207|765
59208|639
59209|714
59210|786
59211|406
59212|360
59213|1085
59214|447
59215|400
59216|486
59217|919
59218|908
59219|924
59220|1087
59221|712
59222|488
59223|572
59224|713
59225|1126
59226|1760
59227|485
59228|887
59229|1805
59230|2139
59231|3129
59232|1183
59233|578
59234|677
59235|440
59236|360
59237|400
59238|406
59239|1070
59240|625
59241|528
59242|360
59243|486
59244|706
59245|995
59246|619
59247|400
59248|1516
59249|1034
59250|1246
59251|400
59252|487
59253|532
59254|955
59255|1383
59256|961
59257|400
59258|485
59259|320
59260|446
59261|320
59262|756
59263|566
59264|1010
59265|320
59266|647
59267|627
59268|1225
59269|617
59270|1182
59271|1025
59272|400
59273|1109
59274|585
59275|360
59276|1602
59277|527
59278|1510
59279|526
59280|502
59281|714
59282|812
59283|1294
59284|1267
59285|533
59286|532
59287|487
59288|405
59289|527
59290|922
59291|579
59292|734
59293|491
59294|526
59295|930
59296|1579
59297|527
59298|1829
59299|712
59300|446
59301|623
59302|714
59303|1072
59304|445
59305|669
59306|480
59307|400
59308|747
59309|448
59310|1013
59311|525
59312|572
59313|1055
59314|520
59315|589
59316|805
59317|764
59318|525
59319|795
59320|748
59321|360
59322|1084
59323|809
59324|400
59325|486
59326|752
59327|574
59328|440
59329|618
59330|586
59331|497
59332|854
59333|613
59334|408
59335|842
59336|568
59337|844
59338|320
59339|672
59340|1007
59341|796
59342|778
59343|1355
59344|1052
59345|540
59346|715
59347|655
59348|987
59349|573
59350|360
59351|790
59352|662
59353|892
59354|736
59355|911
59356|813
59357|1476
59358|1062
59359|320
59360|485
59361|440
59362|400
59363|580
59364|619
59365|889
59366|527
59367|1379
59368|440
59369|445
59370|544
59371|653
59372|795
59373|1685
59374|520
59375|613
59376|360
59377|712
59378|320
59379|360
59380|1817
59381|583
59382|932
59383|823
59384|1637
59385|818
59386|480
59387|805
59388|858
59389|360
59390|660
59391|486
59392|758
59393|811
59394|486
59395|533
59396|400
59397|2570
59398|2203
59399|615
59400|659
59401|1089
59402|400
59403|762
59404|797
59405|491
59406|1903
59407|851
59408|487
59409|621
59410|1399
59411|440
59412|487
59413|487
59414|1004
59415|886
59416|1228
59417|1142
59418|659
59419|400
59420|501
59421|1484
59422|492
59423|400
59424|840
59425|487
59426|487
59427|898
59428|625
59429|400
59430|672
59431|400
59432|400
59433|2174
59434|320
59435|982
59436|756
59437|533
59438|447
59439|440
59440|541
59441|567
59442|527
59443|488
59444|666
59445|489
59446|485
59447|360
59448|837
59449|400
59450|584
59451|760
59452|400
59453|1002
59454|578
59455|661
59456|668
59457|1014
59458|677
59459|1098
59460|526
59461|445
59462|823
59463|400
59464|847
59465|360
59466|1336
59467|767
59468|964
59469|574
59470|890
59471|543
59472|1060
59473|360
59474|755
59475|485
59476|827
59477|1827
59478|715
59479|706
59480|615
59481|487
59482|487
59483|665
59484|1150
59485|440
59486|798
59487|400
59488|320
59489|446
59490|928
59491|1153
59492|400
59493|653
59494|660
59495|1154
59496|654
59497|440
59498|527
59499|1371
59500|1114
59501|480
59502|611
59503|660
59504|534
59505|706
59506|847
59507|709
59508|360
59509|578
59510|1020
59511|360
59512|2839
59513|485
59514|447
59515|360
59516|1204
59517|405
59518|976
59519|400
59520|947
59521|837
59522|320
59523|1563
59524|579
59525|752
59526|839
59527|757
59528|487
59529|941
59530|654
59531|447
59532|360
59533|842
59534|360
59535|928
59536|594
59537|491
59538|400
59539|969
59540|485
59541|891
59542|486
59543|360
59544|526
59545|400
59546|840
59547|972
59548|629
59549|480
59550|447
59551|536
59552|566
59553|487
59554|1188
59555|796
59556|715
59557|889
59558|400
59559|400
59560|360
59561|573
59562|526
59563|896
59564|1023
59565|574
59566|451
59567|789
59568|728
59569|682
59570|1123
59571|1421
59572|749
59573|446
59574|1386
59575|732
59576|446
59577|1375
59578|852
59579|812
59580|977
59581|881
59582|837
59583|1551
59584|540
59585|2078
59586|528
59587|1223
59588|903
59589|440
59590|486
59591|1390
59592|487
59593|1008
59594|405
59595|654
59596|1907
59597|400
59598|625
59599|400
59600|581
59601|848
59602|938
59603|896
59604|1381
59605|487
59606|536
59607|545
59608|536
59609|533
59610|575
59611|728
59612|400
59613|406
59614|698
59615|699
59616|489
59617|492
59618|400
59619|584
59620|619
59621|613
59622|576
59623|1591
59624|480
59625|620
59626|1151
59627|662
59628|360
59629|707
59630|705
59631|446
59632|360
59633|856
59634|690
59635|618
59636|320
59637|578
59638|400
59639|531
59640|948
59641|619
59642|488
59643|1182
59644|1177
59645|400
59646|2106
59647|1145
59648|1036
59649|1159
59650|1306
59651|619
59652|700
59653|493
59654|740
59655|773
59656|831
59657|445
59658|360
59659|566
59660|573
59661|487
59662|1499
59663|440
59664|584
59665|534
59666|574
59667|880
59668|795
59669|447
59670|798
59671|625
59672|921
59673|400
59674|579
59675|1108
59676|400
59677|1297
59678|440
59679|400
59680|541
59681|704
59682|618
59683|491
59684|1365
59685|707
59686|445
59687|878
59688|749
59689|1029
59690|875
59691|534
59692|537
59693|1184
59694|572
59695|955
59696|531
59697|762
59698|487
59699|1194
59700|447
59701|621
59702|705
59703|1336
59704|445
59705|485
59706|485
59707|765
59708|1074
59709|2643
59710|748
59711|599
59712|640
59713|1140
59714|400
59715|400
59716|1841
59717|927
59718|525
59719|1797
59720|440
59721|487
59722|707
59723|320
59724|1349
59725|575
59726|719
59727|653
59728|746
59729|583
59730|655
59731|965
59732|913
59733|1730
59734|526
59735|772
59736|360
59737|485
59738|487
59739|360
59740|446
59741|632
59742|1013
59743|486
59744|988
59745|400
59746|725
59747|890
59748|837
59749|400
59750|1158
59751|808
59752|405
59753|657
59754|532
59755|400
59756|1179
59757|445
59758|629
59759|572
59760|572
59761|534
59762|1215
59763|406
59764|715
59765|1106
59766|718
59767|754
59768|1675
59769|999
59770|440
59771|360
59772|400
59773|445
59774|488
59775|532
59776|440
59777|400
59778|400
59779|793
59780|694
59781|440
59782|836
59783|712
59784|495
59785|821
59786|1765
59787|660
59788|845
59789|406
59790|1519
59791|574
59792|901
59793|832
59794|400
59795|320
59796|417
59797|1041
59798|1870
59799|440
59800|560
59801|1700
59802|1021
59803|400
59804|360
